ticket_id,created_at,channel,product,region,customer_tier,issue_category,ticket_text,response_time_hours,num_previous_tickets,sentiment_score,contains_urgent_words,priority_label
TKT-00192,2024-09-30 08:00:00,email,ProductC,South,Bronze,returns,I am getting an error code on ProductC — this is critical for my business.,20.52,5,-0.562,1,High
TKT-00193,2024-04-24 18:00:00,web,ProductA,South,Platinum,shipping,General inquiry about ProductA pricing and features.,11.5,4,0.604,0,Medium
TKT-00194,2024-04-10 19:00:00,chat,ProductA,East,Bronze,account,Need help setting up ProductA for the first time.,1.79,3,-0.13,0,Low
TKT-00195,2024-04-14 08:00:00,web,ProductB,South,Bronze,technical,I want to return my ProductB — it arrived broken.,3.19,4,0.405,1,High
TKT-00196,2024-11-02 10:00:00,call,ProductA,West,Silver,general,Slow performance on ProductA — response time is unacceptable.,10.18,3,0.49,0,Low
TKT-00197,2024-10-28 21:00:00,call,ProductC,North,Gold,technical,The ProductC dashboard is completely blank — outage?,2.4,0,-0.209,1,Critical
TKT-00198,2024-02-20 15:00:00,email,ProductC,East,Gold,account,"Duplicate charge on my account for ProductC, please fix immediately.",10.55,4,0.058,1,High
TKT-00199,2024-07-14 23:00:00,email,ProductC,North,Platinum,returns,Need help setting up ProductC for the first time.,14.74,4,0.054,0,Medium
TKT-00200,2024-01-29 00:00:00,call,ProductA,West,Bronze,account,Slow performance on ProductA — response time is unacceptable.,25.36,3,0.106,0,Low
TKT-00201,2024-02-12 05:00:00,call,ProductD,Central,Silver,shipping,There is a technical error when I try to use ProductD.,5.63,2,0.069,1,High
TKT-00202,2024-01-27 17:00:00,email,ProductD,Central,Bronze,shipping,I want to return my ProductD — it arrived broken.,8.72,3,-0.441,1,High
TKT-00203,2024-07-12 02:00:00,chat,ProductB,East,Platinum,returns,Need help setting up ProductB for the first time.,9.16,4,-0.304,0,High
TKT-00204,2024-08-13 01:00:00,email,ProductD,East,Platinum,shipping,The shipment for my ProductD has not arrived yet.,6.55,1,-1.0,0,High
TKT-00205,2024-08-15 13:00:00,web,ProductA,Central,Platinum,shipping,There is a technical error when I try to use ProductA.,12.12,1,0.981,1,Critical
TKT-00206,2024-02-27 20:00:00,web,ProductA,West,Silver,shipping,There is a technical error when I try to use ProductA.,3.95,1,-0.11,1,High
TKT-00207,2024-03-04 19:00:00,web,ProductC,South,Platinum,general,"Duplicate charge on my account for ProductC, please fix immediately.",0.82,2,-0.221,1,High
TKT-00208,2024-05-26 05:00:00,web,ProductD,East,Gold,billing,I want to return my ProductD — it arrived broken.,11.69,2,-0.139,1,Critical
TKT-00209,2024-02-22 16:00:00,chat,ProductC,South,Platinum,technical,There is a technical error when I try to use ProductC.,12.26,0,0.024,1,Critical
TKT-00210,2024-03-30 11:00:00,email,ProductC,East,Bronze,account,I need to cancel my ProductC subscription and get a refund.,27.52,1,-0.459,0,Medium
TKT-00211,2024-10-25 18:00:00,chat,ProductD,Central,Silver,technical,I want to return my ProductD — it arrived broken.,12.52,3,0.214,1,High
TKT-00212,2024-07-13 12:00:00,chat,ProductA,West,Platinum,shipping,I need to cancel my ProductA subscription and get a refund.,22.52,6,0.077,0,Medium
TKT-00213,2024-05-12 10:00:00,chat,ProductD,East,Silver,account,The ProductD dashboard is completely blank — outage?,15.59,4,-0.564,1,High
TKT-00214,2024-12-26 01:00:00,web,ProductC,West,Platinum,returns,"Duplicate charge on my account for ProductC, please fix immediately.",56.09,4,-0.338,1,Critical
TKT-00215,2024-11-24 01:00:00,chat,ProductD,East,Silver,technical,I have a billing issue with my recent ProductD order.,12.99,3,0.391,0,Medium
TKT-00216,2024-04-19 10:00:00,email,ProductC,East,Bronze,general,The shipment for my ProductC has not arrived yet.,43.94,0,-0.15,0,Low
TKT-00217,2024-05-31 13:00:00,chat,ProductC,West,Platinum,account,The shipment for my ProductC has not arrived yet.,5.77,5,0.001,0,Medium
TKT-00218,2024-12-08 16:00:00,call,ProductD,North,Gold,billing,My ProductD stopped working after the latest update.,8.97,5,0.371,0,Medium
TKT-00219,2024-01-20 05:00:00,email,ProductC,East,Silver,returns,My subscription for ProductC is showing incorrect charges.,1.98,2,0.122,0,Low
TKT-00220,2024-01-27 03:00:00,web,ProductC,South,Bronze,general,There is a technical error when I try to use ProductC.,19.27,3,0.017,1,Medium
TKT-00221,2024-01-04 14:00:00,chat,ProductC,West,Platinum,general,"Please help me reset my password, I cannot access ProductC.",8.99,3,-1.0,1,Critical
TKT-00222,2024-12-26 07:00:00,chat,ProductA,South,Bronze,shipping,I have an emergency: ProductA integration is failure for all users.,10.69,2,0.006,1,Medium
TKT-00223,2024-02-02 14:00:00,chat,ProductD,East,Bronze,shipping,"I cannot log into my ProductD account, please help urgently.",2.69,1,-0.121,1,Medium
TKT-00224,2024-12-07 05:00:00,call,ProductB,North,Platinum,general,"I cannot log into my ProductB account, please help urgently.",7.33,3,0.115,1,High
TKT-00225,2024-01-02 01:00:00,chat,ProductA,East,Silver,general,I am getting an error code on ProductA — this is critical for my business.,1.83,1,0.575,1,Medium
TKT-00226,2024-12-23 08:00:00,call,ProductC,South,Silver,account,The shipment for my ProductC has not arrived yet.,13.33,6,0.283,0,Low
TKT-00227,2024-01-30 17:00:00,email,ProductC,West,Bronze,account,The ProductC dashboard is completely blank — outage?,0.59,2,-0.247,1,Medium
TKT-00228,2024-08-23 09:00:00,email,ProductD,East,Gold,shipping,The shipment for my ProductD has not arrived yet.,1.3,4,-0.348,0,High
TKT-00229,2024-08-28 12:00:00,web,ProductB,South,Bronze,account,I have a billing issue with my recent ProductB order.,20.24,4,-0.037,0,Low
TKT-00230,2024-04-02 01:00:00,call,ProductC,West,Silver,general,I want to return my ProductC — it arrived broken.,0.3,2,0.104,1,Medium
TKT-00231,2024-05-16 04:00:00,web,ProductA,South,Platinum,billing,I have a billing issue with my recent ProductA order.,5.87,6,0.024,0,High
TKT-00232,2024-06-21 22:00:00,call,ProductA,Central,Gold,shipping,The ProductA dashboard is completely blank — outage?,9.62,2,-0.393,1,Critical
TKT-00233,2024-07-05 12:00:00,web,ProductA,North,Silver,shipping,General inquiry about ProductA pricing and features.,11.29,3,-0.011,0,Low
TKT-00234,2024-08-19 10:00:00,call,ProductA,West,Gold,returns,My ProductA stopped working after the latest update.,1.13,2,0.102,0,Medium
TKT-00235,2024-07-01 01:00:00,call,ProductB,East,Platinum,general,"Duplicate charge on my account for ProductB, please fix immediately.",20.46,5,-0.129,1,High
TKT-00236,2024-07-19 13:00:00,call,ProductA,Central,Platinum,billing,I want to return my ProductA — it arrived broken.,11.01,5,0.048,1,Critical
TKT-00237,2024-10-31 09:00:00,web,ProductC,East,Bronze,billing,I have been waiting for a refund on ProductC for over 3 weeks.,3.92,3,-0.178,0,Low
TKT-00238,2024-01-29 21:00:00,call,ProductD,East,Silver,general,"Please help me reset my password, I cannot access ProductD.",5.95,2,-0.093,1,Medium
TKT-00239,2024-09-05 00:00:00,email,ProductC,North,Platinum,shipping,My ProductC stopped working after the latest update.,11.03,4,-0.024,0,Medium
TKT-00240,2024-02-15 21:00:00,call,ProductB,North,Bronze,technical,There is a technical error when I try to use ProductB.,6.52,0,-0.415,1,Critical
TKT-00241,2024-04-14 17:00:00,call,ProductB,Central,Gold,shipping,I have a billing issue with my recent ProductB order.,5.09,7,-0.621,0,High
TKT-00242,2024-04-03 23:00:00,call,ProductD,North,Gold,shipping,Slow performance on ProductD — response time is unacceptable.,2.18,0,-0.79,0,High
TKT-00243,2024-01-18 16:00:00,web,ProductC,South,Platinum,shipping,"I cannot log into my ProductC account, please help urgently.",2.79,3,0.242,1,Critical
TKT-00244,2024-06-27 16:00:00,call,ProductB,Central,Platinum,account,"I cannot log into my ProductB account, please help urgently.",1.07,2,0.027,1,High
TKT-00245,2024-03-24 17:00:00,web,ProductC,West,Platinum,technical,"Please escalate this asap, ProductC is down for our entire team.",7.75,3,0.337,1,Critical
TKT-00246,2024-08-06 04:00:00,chat,ProductB,West,Bronze,returns,The shipment for my ProductB has not arrived yet.,5.34,1,-0.378,0,Medium
TKT-00247,2024-04-28 20:00:00,web,ProductC,East,Bronze,account,I want to return my ProductC — it arrived broken.,7.45,2,-0.536,1,High
TKT-00248,2024-12-03 06:00:00,chat,ProductC,South,Silver,billing,My subscription for ProductC is showing incorrect charges.,2.96,4,0.148,0,Medium
TKT-00249,2024-03-29 14:00:00,web,ProductA,West,Gold,account,I have an emergency: ProductA integration is failure for all users.,9.2,3,0.112,1,High
TKT-00250,2024-10-07 10:00:00,call,ProductA,West,Bronze,shipping,"Duplicate charge on my account for ProductA, please fix immediately.",9.44,4,-0.037,1,Medium
TKT-00251,2024-11-14 00:00:00,web,ProductD,North,Bronze,technical,"Please help me reset my password, I cannot access ProductD.",17.29,2,-0.423,1,Critical
TKT-00252,2024-12-09 06:00:00,chat,ProductC,South,Silver,account,I am getting an error code on ProductC — this is critical for my business.,9.78,2,0.303,1,Medium
TKT-00253,2024-04-20 13:00:00,chat,ProductA,East,Bronze,account,I want to return my ProductA — it arrived broken.,2.44,1,0.185,1,Medium
TKT-00254,2024-05-14 00:00:00,web,ProductC,North,Silver,shipping,The ProductC application crashed and I lost all my data.,10.27,3,0.086,1,High
TKT-00255,2024-03-04 18:00:00,web,ProductC,Central,Silver,general,I have an emergency: ProductC integration is failure for all users.,44.05,2,-0.14,1,High
TKT-00256,2024-01-20 08:00:00,web,ProductB,Central,Silver,technical,I have a billing issue with my recent ProductB order.,5.59,4,1.0,0,Medium
TKT-00257,2024-10-11 09:00:00,web,ProductA,South,Bronze,general,Slow performance on ProductA — response time is unacceptable.,3.2,1,0.156,0,Low
TKT-00258,2024-06-16 04:00:00,web,ProductA,East,Platinum,general,The ProductA dashboard is completely blank — outage?,22.46,2,0.633,1,High
TKT-00259,2024-10-27 02:00:00,email,ProductD,North,Gold,returns,I want to return my ProductD — it arrived broken.,7.32,2,-0.364,1,Critical
TKT-00260,2024-04-08 01:00:00,chat,ProductD,East,Platinum,returns,I need to cancel my ProductD subscription and get a refund.,7.77,4,-0.189,0,Medium
TKT-00261,2024-09-09 22:00:00,web,ProductC,West,Gold,general,There is a technical error when I try to use ProductC.,13.12,1,0.213,1,High
TKT-00262,2024-11-02 22:00:00,call,ProductA,North,Gold,technical,The ProductA application crashed and I lost all my data.,8.26,3,0.776,1,Critical
TKT-00263,2024-10-12 10:00:00,email,ProductB,East,Silver,billing,My ProductB stopped working after the latest update.,5.99,5,-0.512,0,High
TKT-00264,2024-12-06 03:00:00,web,ProductB,South,Silver,shipping,I want to return my ProductB — it arrived broken.,5.1,5,-0.063,1,High
TKT-00265,2024-09-25 10:00:00,call,ProductD,North,Platinum,shipping,The shipment for my ProductD has not arrived yet.,14.08,4,-0.437,0,High
TKT-00266,2024-07-11 01:00:00,web,ProductD,North,Silver,technical,I have a billing issue with my recent ProductD order.,3.61,2,0.001,0,Medium
TKT-00267,2024-04-01 10:00:00,email,ProductD,North,Platinum,shipping,I am getting an error code on ProductD — this is critical for my business.,3.65,5,-0.061,1,Critical
TKT-00268,2024-02-04 22:00:00,web,ProductC,North,Gold,returns,My ProductC stopped working after the latest update.,48.48,3,0.219,0,Medium
TKT-00269,2024-12-10 05:00:00,web,ProductB,North,Gold,account,My ProductB stopped working after the latest update.,21.04,4,-0.297,0,Low
TKT-00270,2024-09-25 21:00:00,email,ProductD,South,Gold,account,"I cannot log into my ProductD account, please help urgently.",5.16,2,0.425,1,High
TKT-00271,2024-12-13 13:00:00,web,ProductC,South,Gold,account,"Please escalate this asap, ProductC is down for our entire team.",17.29,4,-0.077,1,High
TKT-00272,2024-11-19 09:00:00,email,ProductD,South,Bronze,billing,General inquiry about ProductD pricing and features.,14.47,2,-0.023,0,Low
TKT-00273,2024-08-05 10:00:00,chat,ProductD,East,Silver,account,I need to cancel my ProductD subscription and get a refund.,0.71,0,-0.267,0,Low
TKT-00274,2024-12-12 07:00:00,web,ProductB,Central,Platinum,account,General inquiry about ProductB pricing and features.,1.45,5,-0.547,0,High
TKT-00275,2024-03-15 19:00:00,email,ProductD,East,Gold,returns,General inquiry about ProductD pricing and features.,10.24,3,-0.523,0,High
TKT-00276,2024-06-30 06:00:00,email,ProductD,Central,Gold,general,The ProductD dashboard is completely blank — outage?,0.63,2,-0.165,1,High
TKT-00277,2024-09-16 13:00:00,call,ProductB,South,Bronze,account,"Duplicate charge on my account for ProductB, please fix immediately.",1.29,1,-0.354,1,High
TKT-00278,2024-10-28 01:00:00,email,ProductB,South,Silver,billing,My ProductB is not working and I need help immediately.,11.78,1,-0.285,1,High
TKT-00279,2024-12-08 13:00:00,call,ProductC,South,Platinum,technical,I am getting an error code on ProductC — this is critical for my business.,9.78,2,-0.79,1,Critical
TKT-00280,2024-08-09 21:00:00,chat,ProductD,Central,Bronze,general,"Please escalate this asap, ProductD is down for our entire team.",21.77,2,0.311,1,Medium
TKT-00281,2024-08-21 16:00:00,chat,ProductD,West,Platinum,shipping,I have an emergency: ProductD integration is failure for all users.,13.23,1,0.444,1,Critical
TKT-00282,2024-07-09 11:00:00,call,ProductC,South,Gold,account,My subscription for ProductC is showing incorrect charges.,5.38,1,-0.242,0,Low
TKT-00283,2024-08-04 10:00:00,web,ProductC,South,Silver,shipping,The ProductC dashboard is completely blank — outage?,1.47,2,0.288,1,High
TKT-00284,2024-09-16 04:00:00,web,ProductD,East,Gold,account,"I cannot log into my ProductD account, please help urgently.",2.76,4,-0.458,1,Critical
TKT-00285,2024-02-23 22:00:00,web,ProductD,North,Gold,technical,I have been waiting for a refund on ProductD for over 3 weeks.,18.6,1,-0.982,0,High
TKT-00286,2024-05-17 22:00:00,web,ProductC,West,Platinum,general,"Please escalate this asap, ProductC is down for our entire team.",1.63,3,0.827,1,High
TKT-00287,2024-06-12 08:00:00,email,ProductC,Central,Gold,technical,Slow performance on ProductC — response time is unacceptable.,15.37,6,-0.494,0,High
TKT-00288,2024-03-09 09:00:00,chat,ProductB,South,Bronze,general,I have a billing issue with my recent ProductB order.,18.38,0,-1.0,0,Low
TKT-00289,2024-01-04 12:00:00,call,ProductD,North,Gold,general,There is a technical error when I try to use ProductD.,10.14,4,-0.14,1,High
TKT-00290,2024-07-15 02:00:00,call,ProductB,West,Platinum,general,"Please escalate this asap, ProductB is down for our entire team.",7.31,3,0.315,1,High
TKT-00291,2024-06-07 12:00:00,email,ProductC,North,Gold,general,Slow performance on ProductC — response time is unacceptable.,0.74,0,-0.264,0,Low
TKT-00292,2024-12-04 04:00:00,chat,ProductA,North,Silver,returns,My ProductA stopped working after the latest update.,31.35,3,-0.017,0,Medium
TKT-00293,2024-03-14 06:00:00,email,ProductB,East,Gold,billing,Slow performance on ProductB — response time is unacceptable.,2.05,1,0.206,0,Medium
TKT-00294,2024-11-15 12:00:00,call,ProductC,South,Gold,returns,"Duplicate charge on my account for ProductC, please fix immediately.",10.8,2,0.421,1,High
TKT-00295,2024-06-24 15:00:00,web,ProductC,South,Silver,billing,"Please help me reset my password, I cannot access ProductC.",9.8,2,0.348,1,High
TKT-00296,2024-05-11 20:00:00,web,ProductB,East,Bronze,general,Slow performance on ProductB — response time is unacceptable.,9.55,3,-0.441,0,Low
TKT-00297,2024-03-06 02:00:00,web,ProductB,North,Platinum,returns,My ProductB stopped working after the latest update.,13.79,3,0.555,0,Medium
TKT-00298,2024-06-27 00:00:00,web,ProductB,South,Silver,returns,My ProductB is not working and I need help immediately.,26.32,2,0.71,1,High
TKT-00299,2024-01-08 19:00:00,web,ProductD,East,Silver,returns,I have been waiting for a refund on ProductD for over 3 weeks.,28.66,1,0.825,0,Medium
TKT-00300,2024-11-13 17:00:00,chat,ProductC,North,Gold,general,"I cannot log into my ProductC account, please help urgently.",2.2,7,-0.596,1,Critical
TKT-00301,2024-09-07 21:00:00,web,ProductC,North,Silver,returns,I have been waiting for a refund on ProductC for over 3 weeks.,18.45,4,-0.212,0,Low
TKT-00302,2024-09-12 01:00:00,call,ProductB,South,Silver,technical,"Please help me reset my password, I cannot access ProductB.",41.78,1,0.623,1,Critical
TKT-00303,2024-02-25 21:00:00,chat,ProductD,South,Platinum,account,I need to cancel my ProductD subscription and get a refund.,12.95,5,-0.142,0,Medium
TKT-00304,2024-12-11 01:00:00,email,ProductD,North,Gold,billing,I have an emergency: ProductD integration is failure for all users.,8.92,5,-0.139,1,Critical
TKT-00305,2024-03-20 08:00:00,web,ProductB,Central,Silver,technical,"Please help me reset my password, I cannot access ProductB.",6.19,0,-0.38,1,Critical
